//LIME (ORIO AL SERIO)
//Worldwide Navigation Database
//Exported via DFD v1.0 19.0603
//Software copyright (c) 2019 Richard Stefan, NAVData-Service
//Support available via forum at http://forum.navigraph.com
//
//Data provided by Navigraph - www.navigraph.com
//Source data copyright (c) 2019 Jeppesen
//This data may be used for ground based recreational computer game
//simulation software only, and may not be recompiled, interpreted,
//or distributed for any purpose without the written consent of Navigraph.
//The contents of this database is dated and must not be used for real
//world navigation as it is unlawful and unsafe to do so.
//
//------------------------------------------------------
//AIRAC Cycle : 1907 (20/JUN/2019 - 18/JUL/2019) - Ver.1
//------------------------------------------------------
FIXES
FIX 40VOR LATLON N 45 40.929 E 9 36.951
FIX ME561 LATLON N 45 39.963667 E 9 51.108
FIX ME565 LATLON N 45 39.821167 E 9 56.809834
FIX ME601 LATLON N 45 40.487666 E 9 40.1695
FIX ME602 LATLON N 45 38.4955 E 9 37.486667
FIX ME603 LATLON N 45 32.662834 E 9 39.344833
FIX ME604 LATLON N 45 28.662 E 9 37.708
FIX ME606 LATLON N 45 27.360833 E 9 44.103667
FIX ME607 LATLON N 45 34.982333 E 9 48.425833
FIX ME609 LATLON N 45 37.084166 E 9 35.466334
FIX ME611 LATLON N 45 35.674166 E 9 33.450167
FIX ME616 LATLON N 45 22.999166 E 10 11.7355
FIX ME620 LATLON N 45 20.070167 E 10 7.529167
FIX ME624 LATLON N 45 18.3285 E 10 2.1615
FIX ME628 LATLON N 45 17.962834 E 9 56.274167
FIX ME632 LATLON N 45 19.071833 E 9 50.575
FIX ME732 LATLON N 45 13.808 E 9 55.739833
FIX ME740 LATLON N 45 12.114833 E 9 46.578
FIX ME760 LATLON N 45 44.1585 E 9 46.868833
FIX ME761 LATLON N 45 44.95 E 9 47.727667
FIX ME765 LATLON N 45 48.133834 E 9 51.187834
FIX ME768 LATLON N 45 50.521166 E 9 53.788
FIX ME860 LATLON N 45 42.756 E 9 36.442667
FIX ME861 LATLON N 45 43.271666 E 9 35.222167
FIX ME865 LATLON N 45 45.336167 E 9 30.3285
FIX ME872 LATLON N 45 48.9405 E 9 21.750334
FIX MMP LATLON N 45 38.446667 E 8 44.09
FIX NEDED LATLON N 44 41.633333 E 8 8.433334
FIX NERBO LATLON N 45 17 E 10 0
FIX NIKMO LATLON N 45 59.566667 E 9 10.383334
FIX NOBMI LATLON N 45 38.883334 E 10 30.366667
FIX ODAMO LATLON N 45 26.266667 E 9 50.533333
FIX ODINA LATLON N 46 6.264167 E 8 39.8955
FIX OGVON LATLON N 45 31.833334 E 9 47.733334
FIX OKDAK LATLON N 45 16.466666 E 9 26.116667
FIX OLPUR LATLON N 45 38.9 E 9 37.15
FIX OMETO LATLON N 45 44.2 E 8 2.566667
FIX ORINB LATLON N 45 38.626667 E 9 50.5
FIX OSBUL LATLON N 44 49.333333 E 10 17.6
FIX OSKOR LATLON N 45 38.95 E 10 7
FIX PABRO LATLON N 45 0.216667 E 9 57.433333
FIX RIDVA LATLON N 45 9.95 E 10 38.533333
FIX ROMUN LATLON N 45 43.766666 E 9 14.816666
FIX RUTUG LATLON N 44 58.2 E 9 9.916667
FIX SRN LATLON N 45 38.758333 E 9 1.295
FIX TIXUM LATLON N 45 29.933333 E 9 57.816667
FIX TONDA LATLON N 45 6.55 E 8 13.783333
FIX TOVSA LATLON N 45 5.133334 E 9 36.833333
FIX TUVIB LATLON N 45 22.6 E 9 37.45
FIX TZO LATLON N 45 33.553333 E 9 30.42
FIX TZO37 LATLON N 45 37.735333 E 10 22.774834
FIX ULSOP LATLON N 45 31.45 E 10 9.633334
FIX ULVUN LATLON N 45 26.766667 E 10 14.266667
FIX VAGUX LATLON N 45 22.3 E 10 11.316667
FIX VAKON LATLON N 45 28.683334 E 10 0
FIX VOG LATLON N 44 57.875 E 8 58.211666
ENDFIXES

RNWS
RNW 10
RNW 12
RNW 28
RNW 30
ENDRNWS

SIDS
SID BEG5Q RNW 28 TRK 284 UNTIL 1180 FIX ME609 AT OR ABOVE 4000 SPEED 220 FIX ME603 FIX OVERFLY ME604 AT OR ABOVE 6000 TURN LEFT DIRECT FIX ME606 FIX ME607 FIX BEG
  TRANSITION ABE8T FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION ARL9T FIX SRN FIX IXORA FIX ARLES
  TRANSITION CAN8T FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9R FIX DILEB AT OR ABOVE 16000
  TRANSITION OME9T FIX SRN FIX BAVMI AT OR ABOVE 15000 FIX OMETO
SID BEG6X RNW 28 HDG 284 UNTIL 1200 FIX ME601 SPEED 180 FIX OVERFLY ME602 AT OR ABOVE 3000 SPEED 200 FIX ME603 FIX OVERFLY ME604 AT OR ABOVE 6000 TURN LEFT DIRECT FIX ME606 FIX ME607 FIX BEG
  TRANSITION ABE8T FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION ARL9T FIX SRN FIX IXORA FIX ARLES
  TRANSITION CAN8T FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9R FIX DILEB AT OR ABOVE 16000
  TRANSITION OME9T FIX SRN FIX BAVMI AT OR ABOVE 15000 FIX OMETO
SID BEG6Y RNW 10 TRK 104 UNTIL 2.0 FROM FIX BEG SPEED 200 TURN RIGHT DIRECT FIX ME603 FIX OVERFLY ME604 AT OR ABOVE 6000 TURN LEFT DIRECT FIX ME606 FIX ME607 FIX BEG
  TRANSITION ABE8T FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION ARL9T FIX SRN FIX IXORA FIX ARLES
  TRANSITION CAN8T FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9R FIX DILEB AT OR ABOVE 16000
  TRANSITION OME9T FIX SRN FIX BAVMI AT OR ABOVE 15000 FIX OMETO
SID ORI5P RNW 28 TRK 284 UNTIL 1180 FIX ME609 AT OR ABOVE 4000 FIX OVERFLY ME611 SPEED 210 TURN LEFT DIRECT FIX ORINB
  TRANSITION ABE5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL7S FIX DILEB AT OR ABOVE 16000
  TRANSITION OSK8T FIX OSKOR
SID ORI5Q RNW 28 TRK 284 UNTIL 1180 FIX ME609 AT OR ABOVE 4000 SPEED 220 FIX ME603 FIX OVERFLY ME604 AT OR ABOVE 6000 TURN LEFT DIRECT FIX ME606 FIX ORINB
  TRANSITION ABE5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL7S FIX DILEB AT OR ABOVE 16000
  TRANSITION OSK8T FIX OSKOR
SID ORI6W RNW 28 HDG 284 UNTIL 1200 FIX ME601 SPEED 180 FIX ME602 AT OR ABOVE 3000 FIX ME609 AT OR ABOVE 4000 FIX OVERFLY ME611 SPEED 210 TURN LEFT DIRECT FIX ORINB
  TRANSITION ABE5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL7S FIX DILEB AT OR ABOVE 16000
  TRANSITION OSK8T FIX OSKOR
SID ORI6X RNW 28 HDG 284 UNTIL 1200 FIX ME601 SPEED 180 FIX OVERFLY ME602 AT OR ABOVE 3000 FIX ME603 FIX OVERFLY ME604 AT OR ABOVE 6000 TURN LEFT DIRECT FIX ME606 FIX ORINB
  TRANSITION ABE5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL7S FIX DILEB AT OR ABOVE 16000
  TRANSITION OSK8T FIX OSKOR
SID ORI6Y RNW 10 TRK 104 UNTIL 2.0 FROM FIX BEG SPEED 200 TURN RIGHT DIRECT FIX ME603 FIX OVERFLY ME604 AT OR ABOVE 6000 TURN LEFT DIRECT FIX ME606 FIX ORINB
  TRANSITION ABE5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5N FIX D303J AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL7S FIX DILEB AT OR ABOVE 16000
  TRANSITION OSK8T FIX OSKOR
SID SRN6R RNW 28 TRK 284 UNTIL 2.0 FROM FIX BEG HDG 236 INTERCEPT RADIAL 266 TO FIX D266N FIX D266N AT OR ABOVE 5000 FIX SRN AT OR ABOVE 8500
  TRANSITION ARL8R FIX IXORA FIX ARLES
  TRANSITION LAG5R FIX MMP FIX FARAK FIX TONDA FIX LAGEN AT OR ABOVE 11000
  TRANSITION NED5R FIX MMP FIX FARAK FIX TONDA FIX NEDED AT OR ABOVE 20000
  TRANSITION OME8R FIX BAVMI AT OR ABOVE 15000 FIX OMETO
SID TUVI5P RNW 28 TRK 284 UNTIL 1180 FIX ME609 AT OR ABOVE 4000 FIX TZO FIX TUVIB
  TRANSITION LOG5B FIX PABRO FIX LOGDI
  TRANSITION RID5B FIX NERBO FIX RIDVA AT OR ABOVE 19500
  TRANSITION VOG6B FIX TOVSA FIX VOG AT OR ABOVE 10000
SID TUVI5Q RNW 28 TRK 284 UNTIL 1180 FIX ME609 AT OR ABOVE 4000 SPEED 220 FIX ME603 FIX ME604 AT OR ABOVE 6000 FIX TUVIB
  TRANSITION LOG5B FIX PABRO FIX LOGDI
  TRANSITION RID5B FIX NERBO FIX RIDVA AT OR ABOVE 19500
  TRANSITION VOG6B FIX TOVSA FIX VOG AT OR ABOVE 10000
SID TUVI5R RNW 28 TRK 284 UNTIL 2.0 FROM FIX BEG FIX TZO AT OR ABOVE 6000 FIX TUVIB
  TRANSITION LOG5B FIX PABRO FIX LOGDI
  TRANSITION RID5B FIX NERBO FIX RIDVA AT OR ABOVE 19500
SID TUVI5S RNW 10 TRK 104 UNTIL 2.0 FROM FIX BEG TRK 150 INTERCEPT RADIAL 185 TO FIX D185L FIX D185L AT OR ABOVE 4000 FIX TUVIB
  TRANSITION EKP5B FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX EKPAL AT OR ABOVE 19500
  TRANSITION GEN5A FIX TOVSA FIX RUTUG AT OR ABOVE 10500 FIX GEN
  TRANSITION GEN5B FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX GEN
  TRANSITION LOG5B FIX PABRO FIX LOGDI
  TRANSITION RID5B FIX NERBO FIX RIDVA AT OR ABOVE 19500
  TRANSITION VOG6B FIX TOVSA FIX VOG AT OR ABOVE 10000
SID TUVI5T RNW 28 TRK 284 UNTIL 1.6 FROM FIX BEG FIX TZO AT OR ABOVE 6000 FIX TUVIB
  TRANSITION LOG5B FIX PABRO FIX LOGDI
  TRANSITION RID5B FIX NERBO FIX RIDVA AT OR ABOVE 19500
  TRANSITION VOG6B FIX TOVSA FIX VOG AT OR ABOVE 10000
SID TUVI5W RNW 28 HDG 284 UNTIL 1200 FIX ME601 SPEED 180 FIX ME602 AT OR ABOVE 3000 FIX ME609 AT OR ABOVE 4000 FIX TZO FIX TUVIB
  TRANSITION LOG5B FIX PABRO FIX LOGDI
  TRANSITION RID5B FIX NERBO FIX RIDVA AT OR ABOVE 19500
SID TUVI5X RNW 28 HDG 284 UNTIL 1200 FIX ME601 SPEED 180 FIX OVERFLY ME602 AT OR ABOVE 3000 FIX ME603 FIX ME604 AT OR ABOVE 6000 FIX TUVIB
  TRANSITION LOG5B FIX PABRO FIX LOGDI
  TRANSITION RID5B FIX NERBO FIX RIDVA AT OR ABOVE 19500
SID TUVI5Y RNW 10 TRK 104 UNTIL 2.0 FROM FIX BEG SPEED 200 TURN RIGHT DIRECT FIX ME603 FIX ME604 AT OR ABOVE 6000 FIX TUVIB
  TRANSITION EKP5B FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX EKPAL AT OR ABOVE 19500
  TRANSITION GEN5A FIX TOVSA FIX RUTUG AT OR ABOVE 10500 FIX GEN
  TRANSITION GEN5B FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX GEN
  TRANSITION LOG5B FIX PABRO FIX LOGDI
  TRANSITION RID5B FIX NERBO FIX RIDVA AT OR ABOVE 19500
  TRANSITION VOG6B FIX TOVSA FIX VOG AT OR ABOVE 10000
SID TZO5P RNW 28 TRK 284 UNTIL 1180 FIX ME609 AT OR ABOVE 4000 FIX TZO
  TRANSITION ABE5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9T FIX LEGLO AT OR ABOVE 13000 FIX DILEB AT OR ABOVE 16000
  TRANSITION EKP5V FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX EKPAL AT OR ABOVE 19500
  TRANSITION GEN5D FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX GEN
  TRANSITION GEN5U FIX ABSEM FIX ATGAM FIX OKDAK FIX RUTUG AT OR ABOVE 10500 FIX GEN
  TRANSITION OSK5R FIX ORINB AT OR ABOVE 9500 FIX OSKOR
  TRANSITION VOG5U FIX ABSEM FIX VOG AT OR ABOVE 10000
  TRANSITION VOG5V FIX ABSEM FIX ATGAM FIX TOVSA TURN RIGHT DIRECT FIX VOG AT OR ABOVE 10000
SID TZO5Q RNW 28 TRK 284 UNTIL 1180 FIX ME609 AT OR ABOVE 4000 SPEED 220 FIX ME603 FIX OVERFLY ME604 AT OR ABOVE 6000 TURN RIGHT DIRECT FIX TZO
  TRANSITION ABE5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9T FIX LEGLO AT OR ABOVE 13000 FIX DILEB AT OR ABOVE 16000
  TRANSITION EKP5V FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX EKPAL AT OR ABOVE 19500
  TRANSITION GEN5D FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX GEN
  TRANSITION GEN5U FIX ABSEM FIX ATGAM FIX OKDAK FIX RUTUG AT OR ABOVE 10500 FIX GEN
  TRANSITION OSK5R FIX ORINB AT OR ABOVE 9500 FIX OSKOR
  TRANSITION VOG5U FIX ABSEM FIX VOG AT OR ABOVE 10000
  TRANSITION VOG5V FIX ABSEM FIX ATGAM FIX TOVSA TURN RIGHT DIRECT FIX VOG AT OR ABOVE 10000
SID TZO5T RNW 28 TRK 284 UNTIL 1.6 FROM FIX BEG FIX TZO
  TRANSITION ABE5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9T FIX LEGLO AT OR ABOVE 13000 FIX DILEB AT OR ABOVE 16000
  TRANSITION EKP5V FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX EKPAL AT OR ABOVE 19500
  TRANSITION GEN5D FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX GEN
  TRANSITION GEN5U FIX ABSEM FIX ATGAM FIX OKDAK FIX RUTUG AT OR ABOVE 10500 FIX GEN
  TRANSITION OSK5R FIX ORINB AT OR ABOVE 9500 FIX OSKOR
  TRANSITION VOG5U FIX ABSEM FIX VOG AT OR ABOVE 10000
  TRANSITION VOG5V FIX ABSEM FIX ATGAM FIX TOVSA TURN RIGHT DIRECT FIX VOG AT OR ABOVE 10000
SID TZO6R RNW 28 TRK 284 UNTIL 2.0 FROM FIX BEG FIX TZO
  TRANSITION ABE5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9T FIX LEGLO AT OR ABOVE 13000 FIX DILEB AT OR ABOVE 16000
  TRANSITION EKP5V FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX EKPAL AT OR ABOVE 19500
  TRANSITION GEN5D FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX GEN
  TRANSITION GEN5U FIX ABSEM FIX ATGAM FIX OKDAK FIX RUTUG AT OR ABOVE 10500 FIX GEN
  TRANSITION OSK5R FIX ORINB AT OR ABOVE 9500 FIX OSKOR
  TRANSITION VOG5U FIX ABSEM FIX VOG AT OR ABOVE 10000
  TRANSITION VOG5V FIX ABSEM FIX ATGAM FIX TOVSA TURN RIGHT DIRECT FIX VOG AT OR ABOVE 10000
SID TZO6S RNW 10 TRK 104 UNTIL 2.0 FROM FIX BEG TRK 150 INTERCEPT RADIAL 185 TO FIX D185L FIX D185L AT OR ABOVE 4000 HDG 285 INTERCEPT RADIAL 315 TO FIX TZO FIX TZO
  TRANSITION ABE5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9T FIX LEGLO AT OR ABOVE 13000 FIX DILEB AT OR ABOVE 16000
  TRANSITION EKP5V FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX EKPAL AT OR ABOVE 19500
  TRANSITION GEN5D FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX GEN
  TRANSITION GEN5U FIX ABSEM FIX ATGAM FIX OKDAK FIX RUTUG AT OR ABOVE 10500 FIX GEN
  TRANSITION OSK5R FIX ORINB AT OR ABOVE 9500 FIX OSKOR
  TRANSITION VOG5U FIX ABSEM FIX VOG AT OR ABOVE 10000
  TRANSITION VOG5V FIX ABSEM FIX ATGAM FIX TOVSA TURN RIGHT DIRECT FIX VOG AT OR ABOVE 10000
SID TZO6W RNW 28 HDG 284 UNTIL 1200 FIX ME601 SPEED 180 FIX ME602 AT OR ABOVE 3000 FIX ME609 AT OR ABOVE 4000 FIX TZO
  TRANSITION ABE5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9T FIX LEGLO AT OR ABOVE 13000 FIX DILEB AT OR ABOVE 16000
  TRANSITION EKP5V FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX EKPAL AT OR ABOVE 19500
  TRANSITION GEN5D FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX GEN
  TRANSITION GEN5U FIX ABSEM FIX ATGAM FIX OKDAK FIX RUTUG AT OR ABOVE 10500 FIX GEN
  TRANSITION OSK5R FIX ORINB AT OR ABOVE 9500 FIX OSKOR
  TRANSITION VOG5U FIX ABSEM FIX VOG AT OR ABOVE 10000
  TRANSITION VOG5V FIX ABSEM FIX ATGAM FIX TOVSA TURN RIGHT DIRECT FIX VOG AT OR ABOVE 10000
SID TZO6X RNW 28 HDG 284 UNTIL 1200 FIX ME601 SPEED 180 FIX OVERFLY ME602 AT OR ABOVE 3000 FIX ME603 FIX OVERFLY ME604 AT OR ABOVE 6000 TURN RIGHT DIRECT FIX TZO
  TRANSITION ABE5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
  TRANSITION CAN5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX CANNE
  TRANSITION DIL9T FIX LEGLO AT OR ABOVE 13000 FIX DILEB AT OR ABOVE 16000
  TRANSITION EKP5V FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX EKPAL AT OR ABOVE 19500
  TRANSITION GEN5D FIX ABSEM FIX ATGAM FIX TOVSA FIX APRIV AT OR ABOVE 10500 FIX GEN
  TRANSITION GEN5U FIX ABSEM FIX ATGAM FIX OKDAK FIX RUTUG AT OR ABOVE 10500 FIX GEN
  TRANSITION OSK5R FIX ORINB AT OR ABOVE 9500 FIX OSKOR
  TRANSITION VOG5U FIX ABSEM FIX VOG AT OR ABOVE 10000
  TRANSITION VOG5V FIX ABSEM FIX ATGAM FIX TOVSA TURN RIGHT DIRECT FIX VOG AT OR ABOVE 10000
SID TZO6Y RNW 10 TRK 104 UNTIL 2.0 FROM FIX BEG SPEED 200 TURN RIGHT DIRECT FIX ME603 FIX OVERFLY ME604 AT OR ABOVE 6000 TURN RIGHT DIRECT FIX TZO
  TRANSITION ABE5R FIX OVERFLY OLPUR TURN LEFT DIRECT FIX D310E AT OR ABOVE 12500 FIX ADARI AT OR ABOVE 14000 FIX NIKMO FIX ABESI
