//UWGG (STRIGINO)
//Worldwide Navigation Database
//Exported via DFD v1.0 19.0603
//Software copyright (c) 2019 Richard Stefan, NAVData-Service
//Support available via forum at http://forum.navigraph.com
//
//Data provided by Navigraph - www.navigraph.com
//Source data copyright (c) 2019 Jeppesen
//This data may be used for ground based recreational computer game
//simulation software only, and may not be recompiled, interpreted,
//or distributed for any purpose without the written consent of Navigraph.
//The contents of this database is dated and must not be used for real
//world navigation as it is unlawful and unsafe to do so.
//
//------------------------------------------------------
//AIRAC Cycle : 1907 (20/JUN/2019 - 18/JUL/2019) - Ver.1
//------------------------------------------------------
FIXES
FIX 21DM1 LATLON N 56 11.3675 E 43 46.168333
FIX GG008 LATLON N 56 21.443333 E 43 49.958333
FIX GG009 LATLON N 56 17.888333 E 43 48.65
FIX GG010 LATLON N 56 9.408334 E 43 45.543334
FIX GG011 LATLON N 56 1.988333 E 43 53.555
FIX GG012 LATLON N 55 57.321667 E 43 40.946666
FIX GG013 LATLON N 56 0.935 E 43 31.096667
FIX GG014 LATLON N 56 3.19 E 43 43.075
FIX GG015 LATLON N 56 8.101667 E 43 44.861666
FIX GG016 LATLON N 56 11.351666 E 43 46.048333
FIX GG017 LATLON N 56 23.178334 E 43 50.386667
FIX GG018 LATLON N 56 6.898333 E 43 55.366667
FIX GG019 LATLON N 56 3.085 E 43 43.248334
FIX GG020 LATLON N 56 7.975 E 43 45.026666
FIX GG021 LATLON N 56 11.226667 E 43 46.211666
FIX GG022 LATLON N 56 23.156666 E 43 50.583334
FIX GG023 LATLON N 56 9.653333 E 44 3.455
FIX GG024 LATLON N 56 18.63 E 44 1.993333
FIX GG025 LATLON N 56 17.535 E 43 47.606666
FIX GG026 LATLON N 56 0.573334 E 43 35.1
FIX GG027 LATLON N 56 21.418333 E 43 49.745
FIX GG029 LATLON N 56 8.145 E 43 44.878333
FIX GG031 LATLON N 56 22.323334 E 43 51.35
FIX GG032 LATLON N 56 7.106666 E 43 58.586666
FIX GG033 LATLON N 56 7.451666 E 43 40.68
FIX GG034 LATLON N 56 13.74 E 43 47.788333
FIX GG035 LATLON N 56 8.613334 E 43 49.541666
FIX GG036 LATLON N 56 27.273334 E 44 29.081666
FIX GG037 LATLON N 56 31.87 E 44 23.093333
FIX GG038 LATLON N 56 8.268334 E 44 34.351667
FIX GG039 LATLON N 55 57.978334 E 44 26.09
FIX GG040 LATLON N 56 25.731667 E 44 30.551666
FIX GG041 LATLON N 56 1.228333 E 44 29.736667
FIX GG042 LATLON N 55 51.186667 E 43 20.855
FIX GG043 LATLON N 55 49.16 E 44 6.555
FIX GG044 LATLON N 56 21.466667 E 43 49.761667
FIX GG045 LATLON N 56 9.461666 E 43 45.086666
FIX GG046 LATLON N 56 8.103334 E 43 44.858333
FIX GG047 LATLON N 56 23.231666 E 43 49.895
FIX GG048 LATLON N 56 21.286667 E 43 51.08
FIX GG049 LATLON N 56 26.056667 E 43 53.796667
FIX GG050 LATLON N 56 9.561667 E 43 44.455
FIX GG051 LATLON N 56 7.888333 E 43 46.156667
FIX GG052 LATLON N 56 2.881667 E 43 45.745
FIX GG053 LATLON N 56 22.845 E 44 12.86
FIX GG054 LATLON N 56 8.975 E 44 24.323333
FIX GG055 LATLON N 56 22.286666 E 43 51.573334
FIX GG056 LATLON N 56 22.021667 E 44 9.748333
FIX GG057 LATLON N 56 24.408334 E 43 50.84
FIX GG058 LATLON N 56 23.908333 E 43 50.861666
FIX GG059 LATLON N 56 22.873333 E 43 47.4
FIX GG060 LATLON N 56 3.173333 E 43 43.231667
FIX GG061 LATLON N 56 12.546667 E 43 37.421666
FIX GG062 LATLON N 56 15.56 E 44 28.833334
FIX GILAM LATLON N 56 39 E 44 55.883333
FIX MBNB LATLON N 55 35.666666 E 43 46.833334
FIX MQ36R LATLON N 56 12.391834 E 43 46.618166
FIX MQ3LX LATLON N 56 12.5405 E 43 46.546834
FIX N LATLON N 56 12.51 E 43 46.476667
FIX NGNB LATLON N 56 10.661666 E 43 45.795
FIX OKNB LATLON N 56 0.416666 E 45 1.483333
FIX RPNB LATLON N 55 47.716667 E 43 9.616667
FIX RW18L LATLON N 56 14.486666 E 43 47.403334
FIX RW18R LATLON N 56 14.51 E 43 47.205
FIX RW36L LATLON N 56 13.028333 E 43 46.661666
FIX RW36R LATLON N 56 12.9025 E 43 46.8245
FIX S LATLON N 56 15.003334 E 43 47.386667
FIX STNB LATLON N 56 16.545 E 43 47.953333
FIX STR LATLON N 56 13.391666 E 43 46.611667
FIX U LATLON N 56 14.936666 E 43 47.563333
FIX UDNB LATLON N 55 34.166666 E 44 52.433333
FIX USTOK LATLON N 56 7.9 E 43 13.083334
ENDFIXES

RNWS
RNW 18L
RNW 18R
RNW 36L
RNW 36R
ENDRNWS

SIDS
SID GILA1C RNW 36L TRK 359 UNTIL 660 TRK 004 UNTIL 6.8 FROM FIX STR TRK 091 INTERCEPT RADIAL 043 TO FIX GILAM FIX GILAM AT OR BELOW 6000 AT OR ABOVE 5000
SID GILA1D RNW 36R FIX OVERFLY RW18L TRK 004 UNTIL 6.8 FROM FIX STR TRK 091 INTERCEPT RADIAL 043 TO FIX GILAM FIX GILAM AT OR BELOW 6000 AT OR ABOVE 5000
SID GILA1E RNW 18R FIX RW36L TRK 179 UNTIL 2230 TURN LEFT DIRECT FIX OVERFLY STNB AT OR BELOW 6000 SPEED 265 FIX OVERFLY GILAM AT OR BELOW 6000 AT OR ABOVE 5000
SID GILA1F RNW 18R TRK 179 UNTIL 6.8 FROM FIX STR TURN LEFT DIRECT FIX OVERFLY STR AT OR BELOW 6000 SPEED 225 FIX OVERFLY GILAM AT OR BELOW 6000 AT OR ABOVE 5000
SID GILA1G RNW 18L TRK 179 UNTIL 6.8 FROM FIX STR TURN LEFT DIRECT FIX OVERFLY U AT OR BELOW 6000 FIX GILAM AT OR BELOW 6000 AT OR ABOVE 5000
SID GILA1H RNW 18L TRK 179 UNTIL 6.8 FROM FIX STR TURN LEFT DIRECT FIX OVERFLY STR AT OR BELOW 6000 SPEED 225 FIX GILAM AT OR BELOW 6000 AT OR ABOVE 5000
SID GILA1J RNW 36L FIX OVERFLY RW18R FIX OVERFLY GG031 AT OR BELOW 6000 FIX GILAM AT OR BELOW 6000 AT OR ABOVE 5000
SID GILA1K RNW 18R FIX OVERFLY RW36L TRK 179 UNTIL 1570 TURN LEFT DIRECT FIX GILAM AT OR ABOVE 5000
SID GILA1L RNW 18L TRK 179 UNTIL 1570 TURN LEFT DIRECT FIX GILAM AT OR ABOVE 5000
SID GILA1M RNW 36R FIX OVERFLY RW18L FIX OVERFLY GG055 AT OR BELOW 6000 FIX GILAM AT OR BELOW 6000 AT OR ABOVE 5000
SID MB1C RNW 36L TRK 359 UNTIL 660 TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX MBNB AT OR ABOVE 8000
SID MB1D RNW 36R FIX OVERFLY RW18L TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX MBNB AT OR ABOVE 8000
SID MB1E RNW 18R TRK 179 UNTIL 1570 FIX MBNB AT OR ABOVE 7000
SID MB1F RNW 18R TRK 179 UNTIL 1580 FIX MBNB AT OR ABOVE 7000
SID MB1G RNW 18L TRK 179 UNTIL 1570 FIX MBNB AT OR ABOVE 7000
SID MB1H RNW 18L TRK 179 UNTIL 1580 FIX MBNB AT OR ABOVE 7000
SID MB1J RNW 36L FIX OVERFLY RW18R FIX OVERFLY GG031 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG053 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG032 AT OR BELOW 6000 AT OR ABOVE 5000 FIX MBNB AT OR ABOVE 8000
SID MB1K RNW 18R FIX OVERFLY RW36L TRK 179 UNTIL 1570 FIX MBNB AT OR ABOVE 7000
SID MB1L RNW 18L TRK 179 UNTIL 1570 FIX MBNB AT OR ABOVE 7000
SID MB1M RNW 36R FIX OVERFLY RW18L FIX OVERFLY GG055 AT OR BELOW 6000 SPEED 225 FIX GG053 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG032 AT OR BELOW 6000 AT OR ABOVE 5000 FIX MBNB AT OR ABOVE 8000
SID OK1C RNW 36L TRK 359 UNTIL 660 TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX OKNB AT OR ABOVE 7000
SID OK1D RNW 36R FIX OVERFLY RW18L TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX OKNB AT OR ABOVE 7000
SID OK1E RNW 18R TRK 179 UNTIL 1570 FIX OKNB AT OR ABOVE 7000
SID OK1F RNW 18R TRK 179 UNTIL 1580 FIX OKNB AT OR ABOVE 7000
SID OK1G RNW 18L TRK 179 UNTIL 1570 FIX OKNB AT OR ABOVE 7000
SID OK1H RNW 18L TRK 179 UNTIL 1580 FIX OKNB AT OR ABOVE 7000
SID OK1J RNW 36L FIX OVERFLY RW18R FIX OVERFLY GG031 AT OR BELOW 6000 TURN RIGHT DIRECT FIX GG053 AT OR BELOW 6000 FIX GG062 AT OR BELOW 6000 FIX OKNB AT OR ABOVE 7000
SID OK1K RNW 18R FIX OVERFLY RW36L TRK 179 UNTIL 1570 TURN LEFT DIRECT FIX OKNB AT OR ABOVE 7000
SID OK1L RNW 18L TRK 179 UNTIL 1570 FIX OKNB AT OR ABOVE 7000
SID OK1M RNW 36R FIX OVERFLY RW18L FIX OVERFLY GG055 AT OR BELOW 6000 FIX GG053 AT OR BELOW 6000 FIX GG062 AT OR BELOW 6000 FIX OKNB AT OR ABOVE 7000
SID RP1C RNW 36L TRK 359 UNTIL 660 TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX RPNB AT OR ABOVE 6000
SID RP1D RNW 36R FIX OVERFLY RW18L TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX RPNB AT OR ABOVE 6000
SID RP1E RNW 18R TRK 179 UNTIL 6.8 FROM FIX STR FIX RPNB AT OR ABOVE 6000
SID RP1F RNW 18R TRK 179 UNTIL 6.8 FROM FIX STR FIX RPNB AT OR ABOVE 6000
SID RP1G RNW 18L TRK 179 UNTIL 6.8 FROM FIX STR FIX RPNB AT OR ABOVE 6000
SID RP1H RNW 18L TRK 179 UNTIL 6.8 FROM FIX STR FIX RPNB AT OR ABOVE 6000
SID RP1J RNW 36L FIX OVERFLY RW18R FIX OVERFLY GG031 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG053 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG032 AT OR BELOW 6000 AT OR ABOVE 5000 FIX RPNB AT OR ABOVE 6000
SID RP1K RNW 18R FIX OVERFLY RW36L TRK 179 UNTIL 1570 FIX OVERFLY GG026 FIX RPNB AT OR ABOVE 6000
SID RP1L RNW 18L TRK 179 UNTIL 1570 FIX OVERFLY GG026 FIX RPNB AT OR ABOVE 6000
SID RP1M RNW 36R FIX OVERFLY RW18L FIX OVERFLY GG055 AT OR BELOW 6000 SPEED 225 FIX GG053 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG032 AT OR BELOW 6000 AT OR ABOVE 5000 FIX RPNB AT OR ABOVE 6000
SID UD1C RNW 36L TRK 359 UNTIL 660 TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX UDNB AT OR ABOVE 7000
SID UD1D RNW 36R FIX OVERFLY RW18L TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX UDNB AT OR ABOVE 7000
SID UD1E RNW 18R TRK 179 UNTIL 1570 FIX UDNB AT OR ABOVE 7000
SID UD1F RNW 18R TRK 179 UNTIL 1580 FIX UDNB AT OR ABOVE 7000
SID UD1G RNW 18L TRK 179 UNTIL 1570 FIX UDNB AT OR ABOVE 7000
SID UD1H RNW 18L TRK 179 UNTIL 1580 FIX UDNB AT OR ABOVE 7000
SID UD1J RNW 36L FIX OVERFLY RW18R FIX OVERFLY GG031 AT OR BELOW 6000 TURN RIGHT DIRECT FIX GG053 AT OR BELOW 6000 FIX GG054 AT OR BELOW 6000 FIX UDNB AT OR ABOVE 7000
SID UD1K RNW 18R FIX OVERFLY RW36L TRK 179 UNTIL 1570 FIX UDNB AT OR ABOVE 7000
SID UD1L RNW 18L TRK 179 UNTIL 1570 FIX UDNB AT OR ABOVE 7000
SID UD1M RNW 36R FIX OVERFLY RW18L FIX OVERFLY GG055 AT OR BELOW 6000 FIX GG053 AT OR BELOW 6000 FIX GG054 AT OR BELOW 6000 FIX UDNB AT OR ABOVE 7000
SID UST1E RNW 18R TRK 179 UNTIL 920 TRK 323 INTERCEPT RADIAL 233 TO FIX USTOK FIX USTOK AT OR ABOVE 8000
SID UST1F RNW 18R TRK 179 UNTIL 920 HDG 271 INTERCEPT RADIAL 241 TO FIX USTOK FIX USTOK AT OR ABOVE 8000
SID UST1G RNW 18L TRK 179 UNTIL 920 HDG 267 INTERCEPT RADIAL 237 TO FIX USTOK FIX USTOK AT OR ABOVE 8000
SID UST1H RNW 18L TRK 179 UNTIL 920 HDG 271 INTERCEPT RADIAL 241 TO FIX USTOK FIX USTOK AT OR ABOVE 8000
SID UST1J RNW 36L FIX OVERFLY RW18R FIX OVERFLY GG031 AT OR BELOW 6000 SPEED 225 TURN LEFT DIRECT FIX GG061 AT OR BELOW 6000 FIX USTOK AT OR ABOVE 8000
SID UST1K RNW 18R FIX OVERFLY RW36L TRK 179 UNTIL 1570 FIX USTOK AT OR ABOVE 8000
SID UST1L RNW 18L TRK 179 UNTIL 1570 FIX USTOK AT OR ABOVE 8000
SID UST1M RNW 36R FIX OVERFLY RW18L FIX OVERFLY GG055 AT OR BELOW 6000 SPEED 225 TURN LEFT DIRECT FIX GG061 AT OR BELOW 6000 FIX USTOK AT OR ABOVE 8000
SID USTO1A RNW 36L TRK 359 UNTIL 660 TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX STR 6000 FIX USTOK AT OR ABOVE 8000
SID USTO1B RNW 36R FIX OVERFLY RW18L TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX STR 6000 FIX USTOK AT OR ABOVE 8000
SID USTO1C RNW 36L TRK 359 UNTIL 660 TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX NGNB 6000 FIX USTOK AT OR ABOVE 8000
SID USTO1D RNW 36R FIX OVERFLY RW18L TRK 004 UNTIL 10.9 FROM FIX STR TURN RIGHT DIRECT FIX BO 6000 FIX USTOK AT OR ABOVE 8000
SID USTO1E RNW 18R FIX RW36L TRK 179 UNTIL 2230 TURN LEFT DIRECT FIX OVERFLY STNB 6000 SPEED 205 TURN LEFT DIRECT FIX USTOK AT OR ABOVE 8000
SID USTO1F RNW 18R TRK 179 UNTIL 6.8 FROM FIX STR TURN LEFT DIRECT FIX OVERFLY STR 6000 SPEED 220 FIX OVERFLY USTOK AT OR ABOVE 8000
SID USTO1G RNW 18L TRK 179 UNTIL 6.8 FROM FIX STR TURN LEFT DIRECT FIX OVERFLY U 6000 SPEED 215 TURN LEFT DIRECT FIX USTOK AT OR ABOVE 8000
SID USTO1H RNW 18L TRK 179 UNTIL 6.8 FROM FIX STR TURN LEFT DIRECT FIX OVERFLY STR 6000 SPEED 220 FIX USTOK AT OR ABOVE 8000
SID USTO1J RNW 36L FIX OVERFLY RW18R FIX OVERFLY GG031 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG053 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG032 AT OR BELOW 6000 AT OR ABOVE 5000 SPEED 225 FIX GG033 AT OR ABOVE 6000 FIX USTOK AT OR ABOVE 8000
SID USTO1K RNW 18R FIX OVERFLY RW36L TRK 179 UNTIL 1570 FIX OVERFLY GG026 AT OR ABOVE 6000 TURN RIGHT DIRECT FIX USTOK AT OR ABOVE 8000
SID USTO1L RNW 18L TRK 179 UNTIL 1570 FIX OVERFLY GG026 AT OR ABOVE 6000 TURN RIGHT DIRECT FIX USTOK AT OR ABOVE 8000
SID USTO1M RNW 36R FIX OVERFLY RW18L FIX OVERFLY GG055 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG053 AT OR BELOW 6000 SPEED 225 TURN RIGHT DIRECT FIX GG032 AT OR BELOW 6000 AT OR ABOVE 5000 SPEED 225 FIX GG033 AT OR ABOVE 6000 FIX USTOK AT OR ABOVE 8000
SID USTO1Y RNW 18L TRK 179 UNTIL 1570 TURN LEFT DIRECT FIX GG023 SPEED 215 TURN LEFT DIRECT FIX GG024 SPEED 215 TURN LEFT DIRECT FIX GG025 AT OR ABOVE 6000 SPEED 215 FIX USTOK AT OR ABOVE 8000
SID USTO1Z RNW 18R FIX OVERFLY RW36L TRK 179 UNTIL 1570 TURN LEFT DIRECT FIX GG023 SPEED 215 TURN LEFT DIRECT FIX GG024 SPEED 215 TURN LEFT DIRECT FIX GG025 AT OR ABOVE 6000 SPEED 215 FIX USTOK AT OR ABOVE 8000
ENDSIDS

STARS
STAR GILA1N FIX GILAM AT OR ABOVE 6000 FIX STNB 6000
  RNW 18R
STAR GILA1P FIX GILAM AT OR ABOVE 6000 FIX S 6000
  RNW 18R
STAR GILA1Q FIX GILAM AT OR ABOVE 6000 FIX GG036 AT OR ABOVE 5000 FIX GG006 AT OR BELOW 6000 AT OR ABOVE 4200
  RNW 18R RNW 18L
STAR GILA1R FIX GILAM AT OR ABOVE 6000 FIX GG037 AT OR ABOVE 5000 FIX GG003
  RNW 18R RNW 18L
STAR GILA1S.36L FIX GILAM AT OR ABOVE 6000 FIX GG040 AT OR ABOVE 5000 FIX GG018 AT OR BELOW 6000 AT OR ABOVE 2880
  RNW 36L
STAR GILA1S.36R FIX GILAM AT OR ABOVE 6000 FIX GG040 AT OR ABOVE 5000 FIX GG018 AT OR BELOW 6000 AT OR ABOVE 2890
  RNW 36R
STAR GILA1T FIX GILAM AT OR ABOVE 6000 FIX N 6000
  RNW 36L
STAR GILA1U FIX GILAM AT OR ABOVE 6000 FIX NGNB 6000
  RNW 36L
STAR GILA1V FIX GILAM AT OR ABOVE 6000 FIX U 6000
  RNW 18L
STAR GILA1W FIX GILAM AT OR ABOVE 6000 FIX BO 6000
  RNW 36R
STAR GILA1X FIX GILAM AT OR ABOVE 6000 FIX D043K 5000
  RNW 18L RNW 18R RNW 36L RNW 36R
STAR OK1N FIX OKNB AT OR ABOVE 8000 FIX STNB 6000
  RNW 18R
STAR OK1P FIX OKNB AT OR ABOVE 8000 FIX S 6000
  RNW 18R
STAR OK1Q FIX OKNB AT OR ABOVE 7000 FIX GG038 AT OR ABOVE 5000 FIX GG006 AT OR BELOW 6000 AT OR ABOVE 4200
  RNW 18R RNW 18L
STAR OK1S.36L FIX OKNB AT OR ABOVE 7000 FIX GG041 AT OR ABOVE 5000 FIX GG011 AT OR BELOW 5000 AT OR ABOVE 2880
  RNW 36L
STAR OK1S.36R FIX OKNB AT OR ABOVE 7000 FIX GG041 AT OR ABOVE 5000 FIX GG011 AT OR BELOW 5000 AT OR ABOVE 2890
  RNW 36R
STAR OK1T FIX OKNB AT OR ABOVE 8000 FIX N 6000
  RNW 36L
STAR OK1U FIX OKNB AT OR ABOVE 8000 FIX NGNB 6000
  RNW 36L
STAR OK1V FIX OKNB AT OR ABOVE 8000 FIX U 6000
  RNW 18L
STAR OK1W FIX OKNB AT OR ABOVE 8000 FIX BO 6000
  RNW 36R
STAR OK1X FIX OKNB AT OR ABOVE 8000 FIX D094K 5000
  RNW 18L RNW 18R RNW 36L RNW 36R
STAR RP1N FIX RPNB AT OR ABOVE 7000 FIX STNB 6000
  RNW 18R
STAR RP1P FIX RPNB AT OR ABOVE 7000 FIX S 6000
  RNW 18R
STAR RP1Q FIX RPNB AT OR ABOVE 6000 FIX GG035 AT OR ABOVE 6000 FIX GG006 AT OR BELOW 6000 AT OR ABOVE 4200
  RNW 18R RNW 18L
STAR RP1S.36L FIX RPNB AT OR ABOVE 6000 FIX GG042 AT OR ABOVE 5000 FIX GG012 AT OR BELOW 5000 AT OR ABOVE 2880
  RNW 36L
STAR RP1S.36R FIX RPNB AT OR ABOVE 6000 FIX GG042 AT OR ABOVE 5000 FIX GG012 AT OR BELOW 5000 AT OR ABOVE 2890
  RNW 36R
STAR RP1T FIX RPNB AT OR ABOVE 7000 FIX N 6000
  RNW 36L
STAR RP1U FIX RPNB AT OR ABOVE 7000 FIX NGNB 6000
  RNW 36L
STAR RP1V FIX RPNB AT OR ABOVE 7000 FIX U 6000
  RNW 18L
STAR RP1W FIX RPNB AT OR ABOVE 7000 FIX BO 6000
  RNW 36R
STAR RP1X FIX RPNB AT OR ABOVE 7000 FIX STR AT OR ABOVE 6000 FIX D043K 5000
  RNW 18L RNW 18R RNW 36L RNW 36R
STAR UD1N FIX UDNB AT OR ABOVE 8000 FIX STNB 6000
  RNW 18R
STAR UD1P FIX UDNB AT OR ABOVE 8000 FIX S 6000
  RNW 18R
STAR UD1Q FIX UDNB AT OR ABOVE 7000 FIX GG039 AT OR ABOVE 5000 FIX GG006 AT OR BELOW 6000 AT OR ABOVE 4200
  RNW 18R RNW 18L
STAR UD1S.36L FIX UDNB AT OR ABOVE 7000 FIX GG043 AT OR ABOVE 5000 FIX GG012 AT OR BELOW 5000 AT OR ABOVE 2880
  RNW 36L
STAR UD1S.36R FIX UDNB AT OR ABOVE 7000 FIX GG043 AT OR ABOVE 5000 FIX GG012 AT OR BELOW 5000 AT OR ABOVE 2890
  RNW 36R
STAR UD1T FIX UDNB AT OR ABOVE 8000 FIX N 6000
  RNW 36L
STAR UD1U FIX UDNB AT OR ABOVE 8000 FIX NGNB 6000
  RNW 36L
STAR UD1V FIX UDNB AT OR ABOVE 8000 FIX U 6000
  RNW 18L
STAR UD1W FIX UDNB AT OR ABOVE 8000 FIX BO 6000
  RNW 36R
STAR UD1X FIX UDNB AT OR ABOVE 8000 FIX D123K 5000
  RNW 18L RNW 18R RNW 36L RNW 36R
STAR USTO1N FIX USTOK AT OR ABOVE 9000 FIX STNB 6000
  RNW 18R
STAR USTO1P FIX USTOK AT OR ABOVE 9000 FIX S 6000
  RNW 18R
STAR USTO1Q FIX USTOK AT OR ABOVE 8000 FIX GG034 AT OR ABOVE 6000 FIX GG006 AT OR BELOW 6000 AT OR ABOVE 4200
  RNW 18R RNW 18L
STAR USTO1S FIX USTOK AT OR ABOVE 8000 FIX GG013 6000
  RNW 36R RNW 36L
STAR USTO1T FIX USTOK AT OR ABOVE 9000 FIX N 6000
  RNW 36L
STAR USTO1U FIX USTOK AT OR ABOVE 9000 FIX NGNB 6000
  RNW 36L
STAR USTO1V FIX USTOK AT OR ABOVE 9000 FIX U 6000
  RNW 18L
STAR USTO1W FIX USTOK AT OR ABOVE 9000 FIX BO 6000
  RNW 36R
STAR USTO1X FIX USTOK AT OR ABOVE 9000 FIX STR AT OR ABOVE 6000 FIX D043K 5000
  RNW 18L RNW 18R RNW 36L RNW 36R
ENDSTARS

APPROACHES
APPROACH VDM18LX FIX GG049 2890 FIX GG048 2560 FIX 46VOR 1410 RNW 18L FIX OVERFLY GG050 TURN LEFT DIRECT FIX GG006 AT OR ABOVE 4200
 TRANSITION GG003 FIX GG003
 TRANSITION GG006 FIX GG006 AT OR BELOW 6000 AT OR ABOVE 4200 FIX GG003
APPROACH VDM18LZ FIX CD18L 2890 FIX FD18L 1900 RNW 18L FIX OVERFLY STR TRK 185 UNTIL 1250 TRK 073 INTERCEPT RADIAL 123 TO FIX D123K FIX D123K AT OR ABOVE 2230 HOLD AT FIX D123K RIGHT TURN INBOUNDCOURSE 303 ALT 6000 SPEED 240 LEGDIST 4
 TRANSITION D043K FIX D043K 5000
 TRANSITION D094K FIX D094K 5000
 TRANSITION D123K FIX D123K 5000
APPROACH VDM18RZ FIX CD18R 2890 FIX FD18R 1900 RNW 18R FIX OVERFLY STR TRK 179 UNTIL 1250 HDG 073 INTERCEPT RADIAL 123 TO FIX D123K FIX D123K AT OR ABOVE 2230 HOLD AT FIX D123K RIGHT TURN INBOUNDCOURSE 303 ALT 6000 SPEED 240 LEGDIST 4
 TRANSITION D043K FIX D043K 5000
 TRANSITION D094K FIX D094K 5000 FIX AF001 FIX AF002 FIX AF003 FIX D043K 5000
