//URWW (GUMRAK)
//Worldwide Navigation Database
//Exported via DFD v1.0 19.0603
//Software copyright (c) 2019 Richard Stefan, NAVData-Service
//Support available via forum at http://forum.navigraph.com
//
//Data provided by Navigraph - www.navigraph.com
//Source data copyright (c) 2019 Jeppesen
//This data may be used for ground based recreational computer game
//simulation software only, and may not be recompiled, interpreted,
//or distributed for any purpose without the written consent of Navigraph.
//The contents of this database is dated and must not be used for real
//world navigation as it is unlawful and unsafe to do so.
//
//------------------------------------------------------
//AIRAC Cycle : 1907 (20/JUN/2019 - 18/JUL/2019) - Ver.1
//------------------------------------------------------
FIXES
FIX AF001 LATLON N 48 39.366394 E 44 30.442289
SID GAMT1D RNW 24 TRK 235 UNTIL 1790 TURN RIGHT DIRECT FIX WGD AT OR ABOVE 7000 FIX GAMTU AT OR ABOVE 16000
SID GAMT1E RNW 24 FIX OVERFLY WW018 SPEED 255 FIX WW022 FIX GAMTU AT OR ABOVE 16000
SID GAMT1F RNW 06 FIX OVERFLY WW012 SPEED 260 TURN RIGHT DIRECT FIX WW013 FIX GAMTU AT OR ABOVE 16000
SID GAMT1V RNW 24 FIX OVERFLY WW018 SPEED 270 TURN RIGHT DIRECT FIX WW023 FIX WW024 FIX WW022 FIX GAMTU AT OR ABOVE 16000
SID GAMT1W RNW 24 TRK 235 UNTIL 1140 TRK 180 INTERCEPT RADIAL 210 TO FIX GAMTU FIX GAMTU AT OR ABOVE 16000
SID GAMT1X RNW 06 TRK 055 UNTIL 1720 TRK 235 INTERCEPT RADIAL 210 TO FIX GAMTU FIX GAMTU AT OR ABOVE 16000
SID GAMT1Y RNW 24 TRK 235 UNTIL 1140 TRK 180 INTERCEPT RADIAL 210 TO FIX GAMTU FIX GAMTU AT OR ABOVE 16000
SID GAMT1Z RNW 06 TRK 055 UNTIL 1720 TRK 235 INTERCEPT RADIAL 210 TO FIX GAMTU FIX GAMTU AT OR ABOVE 16000
SID GUDA1A RNW 06 TRK 055 UNTIL 1070 TRK 353 INTERCEPT RADIAL 023 TO FIX GUDAL FIX GUDAL AT OR ABOVE 15000
SID GUDA1B RNW 06 TRK 055 UNTIL 1070 TRK 353 INTERCEPT RADIAL 023 TO FIX GUDAL FIX GUDAL AT OR ABOVE 15000
SID GUDA1C RNW 24 TRK 235 UNTIL 1140 TRK 055 INTERCEPT RADIAL 023 TO FIX GUDAL FIX GUDAL AT OR ABOVE 15000
SID GUDA1D RNW 24 TRK 235 UNTIL 1140 TRK 055 INTERCEPT RADIAL 023 TO FIX GUDAL FIX GUDAL AT OR ABOVE 15000
SID GUDA1E RNW 24 FIX OVERFLY WW018 SPEED 270 TURN RIGHT DIRECT FIX GUDAL AT OR ABOVE 15000
SID GUDA1F RNW 06 FIX OVERFLY WW011 FIX GUDAL AT OR ABOVE 15000
SID NOKL1A RNW 06 TRK 055 UNTIL 1720 TRK 187 INTERCEPT RADIAL 137 TO FIX NOKLI FIX NOKLI AT OR ABOVE 9000
SID NOKL1B RNW 06 TRK 055 UNTIL 1720 TRK 187 INTERCEPT RADIAL 136 TO FIX NOKLI FIX NOKLI AT OR ABOVE 9000
SID NOKL1C RNW 24 TRK 235 UNTIL 1140 TRK 106 INTERCEPT RADIAL 136 TO FIX NOKLI FIX NOKLI AT OR ABOVE 9000
SID NOKL1D RNW 24 TRK 235 UNTIL 1140 TRK 107 INTERCEPT RADIAL 137 TO FIX NOKLI FIX NOKLI AT OR ABOVE 9000
SID NOKL1E RNW 24 FIX OVERFLY WW018 SPEED 255 TURN LEFT DIRECT FIX NOKLI AT OR ABOVE 9000
SID NOKL1F RNW 06 FIX OVERFLY WW012 SPEED 260 TURN RIGHT DIRECT FIX WW013 FIX NOKLI AT OR ABOVE 9000
SID OGON1A RNW 06 TRK 055 UNTIL 1720 TURN LEFT DIRECT FIX WGD TURN RIGHT DIRECT FIX OGONA AT OR ABOVE 9000
SID OGON1B RNW 06 TRK 055 UNTIL 1720 TURN LEFT DIRECT FIX WGNB TURN RIGHT DIRECT FIX OGONA AT OR ABOVE 9000
SID OGON1C RNW 24 TRK 235 UNTIL 1140 FIX OGONA AT OR ABOVE 9000
SID OGON1D RNW 24 TRK 235 UNTIL 1140 FIX OGONA AT OR ABOVE 9000
SID OGON1E RNW 24 FIX OVERFLY WW018 FIX OGONA AT OR ABOVE 9000
SID OGON1F RNW 06 FIX OVERFLY WW012 SPEED 260 TURN RIGHT DIRECT FIX WW013 TURN RIGHT DIRECT FIX OGONA AT OR ABOVE 9000
SID OLDA1A RNW 06 TRK 055 UNTIL 1070 TRK 310 INTERCEPT RADIAL 350 TO FIX OLDAM FIX OLDAM AT OR ABOVE 10000
SID OLDA1B RNW 06 TRK 055 UNTIL 1070 TRK 310 INTERCEPT RADIAL 350 TO FIX OLDAM FIX OLDAM AT OR ABOVE 10000
SID OLDA1C RNW 24 TRK 235 UNTIL 1140 TRK 055 INTERCEPT RADIAL 350 TO FIX OLDAM FIX OLDAM AT OR ABOVE 10000
SID OLDA1D RNW 24 TRK 235 UNTIL 1140 TRK 055 INTERCEPT RADIAL 350 TO FIX OLDAM FIX OLDAM AT OR ABOVE 10000
SID OLDA1E RNW 24 FIX OVERFLY WW018 SPEED 270 TURN RIGHT DIRECT FIX OLDAM AT OR ABOVE 10000
SID OLDA1F RNW 06 FIX OVERFLY WW011 FIX OLDAM AT OR ABOVE 10000
SID SL1A RNW 06 TRK 055 UNTIL 1720 FIX SLNB AT OR ABOVE 9000
SID SL1B RNW 06 TRK 055 UNTIL 1720 FIX SLNB AT OR ABOVE 9000
SID SL1C RNW 24 TRK 235 UNTIL 1140 TURN LEFT DIRECT FIX SLNB AT OR ABOVE 9000
SID SL1D RNW 24 TRK 235 UNTIL 1140 TURN LEFT DIRECT FIX SLNB AT OR ABOVE 9000
SID SL1E RNW 24 FIX OVERFLY WW018 SPEED 255 TURN LEFT DIRECT FIX SLNB AT OR ABOVE 9000
SID SL1F RNW 06 FIX OVERFLY WW012 SPEED 260 FIX SLNB AT OR ABOVE 9000
SID ST1A RNW 06 TRK 055 UNTIL 1070 TURN LEFT DIRECT FIX STNB AT OR ABOVE 7000
SID ST1B RNW 06 TRK 055 UNTIL 1070 TURN LEFT DIRECT FIX STNB AT OR ABOVE 7000
SID ST1C RNW 24 TRK 235 UNTIL 1140 FIX STNB AT OR ABOVE 7000
SID ST1D RNW 24 TRK 235 UNTIL 1140 FIX STNB AT OR ABOVE 7000
SID ST1E RNW 24 FIX OVERFLY WW018 SPEED 270 FIX STNB AT OR ABOVE 7000
SID ST1F RNW 06 FIX OVERFLY WW011 TURN LEFT DIRECT FIX STNB AT OR ABOVE 7000
SID TONG1A RNW 06 TRK 055 UNTIL 1720 TRK 235 INTERCEPT RADIAL 171 TO FIX TONGI FIX TONGI AT OR ABOVE 16000
SID TONG1B RNW 06 TRK 055 UNTIL 1720 TRK 235 INTERCEPT RADIAL 171 TO FIX TONGI FIX TONGI AT OR ABOVE 16000
SID TONG1C RNW 24 TRK 235 UNTIL 1140 TRK 131 INTERCEPT RADIAL 171 TO FIX TONGI FIX TONGI AT OR ABOVE 16000
SID TONG1D RNW 24 TRK 235 UNTIL 1140 TRK 131 INTERCEPT RADIAL 171 TO FIX TONGI FIX TONGI AT OR ABOVE 16000
SID TONG1E RNW 24 FIX OVERFLY WW018 SPEED 255 FIX WW022 FIX TONGI AT OR ABOVE 16000
SID TONG1F RNW 06 FIX OVERFLY WW012 SPEED 260 TURN RIGHT DIRECT FIX WW013 FIX TONGI AT OR ABOVE 16000
ENDSIDS

STARS
STAR GAMT1G FIX GAMTU AT OR ABOVE 15000 FIX WW017 2780 FIX WW001 2780
  RNW 06
STAR GAMT1H.06 FIX GAMTU AT OR ABOVE 15000 FIX D210E AT OR ABOVE 8000 FIX WGNB AT OR ABOVE 2380
  RNW 06
STAR GAMT1H.24 FIX GAMTU AT OR ABOVE 15000 FIX D210E AT OR ABOVE 8000 FIX WGNB AT OR ABOVE 2450
  RNW 24
STAR GAMT1J FIX GAMTU AT OR ABOVE 15000 FIX WW020 FIX WW008 2780
  RNW 24
STAR GAMT1K FIX GAMTU AT OR ABOVE 15000 FIX D210T 2780 FIX D210L AT OR BELOW 2780 AT OR ABOVE 2380
  RNW 06
STAR GAMT1L FIX GAMTU AT OR ABOVE 15000 FIX D210K AT OR BELOW 15000 AT OR ABOVE 8000
  RNW 24
STAR GAMT1M.06 FIX GAMTU AT OR ABOVE 15000 FIX D210E AT OR ABOVE 8000 FIX WGD AT OR ABOVE 2380
  RNW 06
STAR GAMT1M.24 FIX GAMTU AT OR ABOVE 15000 FIX D210E AT OR ABOVE 8000 FIX WGD AT OR ABOVE 2450
  RNW 24
STAR NOKL1G FIX NOKLI AT OR ABOVE 10000 FIX WW016 FIX WW001 2780
  RNW 06
STAR NOKL1H.06 FIX NOKLI AT OR ABOVE 10000 FIX WGNB AT OR ABOVE 2380
  RNW 06
STAR NOKL1H.24 FIX NOKLI AT OR ABOVE 10000 FIX WGNB AT OR ABOVE 2450
  RNW 24
STAR NOKL1J FIX NOKLI AT OR ABOVE 10000 FIX WW019 FIX WW008 2780
  RNW 24
STAR NOKL1K FIX NOKLI AT OR ABOVE 10000 FIX D137L AT OR BELOW 7000 AT OR ABOVE 4000
  RNW 06
STAR NOKL1L FIX NOKLI AT OR ABOVE 10000 FIX D137K AT OR BELOW 9000 AT OR ABOVE 4000
  RNW 24
STAR NOKL1M.06 FIX NOKLI AT OR ABOVE 10000 FIX WGD AT OR ABOVE 2380
  RNW 06
STAR NOKL1M.24 FIX NOKLI AT OR ABOVE 10000 FIX WGD AT OR ABOVE 2450
  RNW 24
STAR OGON1G FIX OGONA AT OR ABOVE 9000 FIX WW017 2780 FIX WW001 2780
  RNW 06
STAR OGON1H.06 FIX OGONA AT OR ABOVE 9000 FIX WGNB AT OR ABOVE 2380
  RNW 06
STAR OGON1H.24 FIX OGONA AT OR ABOVE 9000 FIX WGNB AT OR ABOVE 2450
  RNW 24
STAR OGON1J FIX OGONA AT OR ABOVE 9000 FIX WW020 FIX WW008 2780
  RNW 24
STAR OGON1L FIX OGONA AT OR ABOVE 9000 FIX D235K AT OR BELOW 17000 AT OR ABOVE 8000
  RNW 24
STAR OGON1M.06 FIX OGONA AT OR ABOVE 9000 FIX WGD AT OR ABOVE 2380
  RNW 06
STAR OGON1M.24 FIX OGONA AT OR ABOVE 9000 FIX WGD AT OR ABOVE 2450
  RNW 24
STAR OLDA1G FIX OLDAM AT OR ABOVE 9000 FIX WW014 FIX WW015 FIX WW003 2780
  RNW 06
STAR OLDA1H.06 FIX OLDAM AT OR ABOVE 9000 FIX WGNB AT OR ABOVE 2380
  RNW 06
STAR OLDA1H.24 FIX OLDAM AT OR ABOVE 9000 FIX WGNB AT OR ABOVE 2450
  RNW 24
STAR OLDA1J FIX OLDAM AT OR ABOVE 9000 FIX SADKO FIX WW006 2780
  RNW 24
STAR OLDA1K FIX OLDAM AT OR ABOVE 9000 FIX D350L AT OR BELOW 12000 AT OR ABOVE 4000
  RNW 06
STAR OLDA1L FIX OLDAM AT OR ABOVE 9000 FIX D350O AT OR BELOW 8000 AT OR ABOVE 4000
  RNW 24
STAR OLDA1M.06 FIX OLDAM AT OR ABOVE 9000 FIX WGD AT OR ABOVE 2380
  RNW 06
STAR OLDA1M.24 FIX OLDAM AT OR ABOVE 9000 FIX WGD AT OR ABOVE 2450
  RNW 24
STAR RULO1G FIX RULON AT OR ABOVE 6000 FIX WW014 FIX WW015 FIX WW003 2780
  RNW 06
STAR RULO1H.06 FIX RULON AT OR ABOVE 6000 FIX WGNB AT OR ABOVE 2380
  RNW 06
STAR RULO1H.24 FIX RULON AT OR ABOVE 6000 FIX WGNB AT OR ABOVE 2450
  RNW 24
STAR RULO1J FIX RULON AT OR ABOVE 6000 FIX WW007 2780
  RNW 24
STAR RULO1K FIX RULON AT OR ABOVE 6000 FIX D020O AT OR BELOW 16000 AT OR ABOVE 2780
  RNW 06
STAR RULO1L FIX RULON AT OR ABOVE 6000 FIX D020K AT OR BELOW 5000 AT OR ABOVE 4000
  RNW 24
STAR RULO1M.06 FIX RULON AT OR ABOVE 6000 FIX WGD AT OR ABOVE 2380
  RNW 06
STAR RULO1M.24 FIX RULON AT OR ABOVE 6000 FIX WGD AT OR ABOVE 2450
  RNW 24
STAR SL1G FIX SLNB AT OR ABOVE 10000 FIX WW016 FIX WW001 2780
  RNW 06
STAR SL1H.06 FIX SLNB AT OR ABOVE 10000 FIX WGNB AT OR ABOVE 2380
  RNW 06
STAR SL1H.24 FIX SLNB AT OR ABOVE 10000 FIX WGNB AT OR ABOVE 2450
  RNW 24
STAR SL1J FIX SLNB AT OR ABOVE 10000 FIX WW019 FIX WW008 2780
  RNW 24
STAR SL1K FIX SLNB AT OR ABOVE 10000 FIX D112L AT OR BELOW 9000 AT OR ABOVE 4000
  RNW 06
STAR SL1L FIX SLNB AT OR ABOVE 10000 FIX D112K AT OR BELOW 7000 AT OR ABOVE 4000
  RNW 24
STAR SL1M.06 FIX SLNB AT OR ABOVE 10000 FIX WGD AT OR ABOVE 2380
  RNW 06
STAR SL1M.24 FIX SLNB AT OR ABOVE 10000 FIX WGD AT OR ABOVE 2450
  RNW 24
STAR ST1G FIX STNB AT OR ABOVE 8000 FIX WW015 FIX WW003 2780
  RNW 06
STAR ST1H.06 FIX STNB AT OR ABOVE 8000 FIX WGNB AT OR ABOVE 2380
  RNW 06
STAR ST1H.24 FIX STNB AT OR ABOVE 8000 FIX WGNB AT OR ABOVE 2450
  RNW 24
STAR ST1J FIX STNB AT OR ABOVE 8000 FIX SADKO FIX WW006 2780
  RNW 24
STAR ST1K FIX STNB AT OR ABOVE 8000 FIX D309L AT OR BELOW 9000 AT OR ABOVE 4000
  RNW 06
STAR ST1L FIX STNB AT OR ABOVE 8000 FIX D309K AT OR BELOW 11000 AT OR ABOVE 4000
  RNW 24
STAR ST1M.06 FIX STNB AT OR ABOVE 8000 FIX WGD AT OR ABOVE 2380
  RNW 06
STAR ST1M.24 FIX STNB AT OR ABOVE 8000 FIX WGD AT OR ABOVE 2450
  RNW 24
STAR TONG1G FIX TONGI AT OR ABOVE 15000 FIX WW017 2780 FIX WW001 2780
  RNW 06
STAR TONG1H.06 FIX TONGI AT OR ABOVE 15000 FIX WGNB AT OR ABOVE 2380
  RNW 06
STAR TONG1H.24 FIX TONGI AT OR ABOVE 15000 FIX WGNB AT OR ABOVE 2450
  RNW 24
STAR TONG1J FIX TONGI AT OR ABOVE 15000 FIX WW020 FIX WW008 2780
  RNW 24
STAR TONG1K FIX TONGI AT OR ABOVE 15000 FIX D171L AT OR BELOW 4000 AT OR ABOVE 2780
  RNW 06
STAR TONG1L FIX TONGI AT OR ABOVE 15000 FIX D171K AT OR BELOW 12000 AT OR ABOVE 4000
  RNW 24
STAR TONG1M.06 FIX TONGI AT OR ABOVE 15000 FIX WGD AT OR ABOVE 2380
  RNW 06
STAR TONG1M.24 FIX TONGI AT OR ABOVE 15000 FIX WGD AT OR ABOVE 2450
  RNW 24
ENDSTARS

APPROACHES
APPROACH VDMY06 FIX FD06 1720 RNW 06 FIX OVERFLY WGD TRK 058 UNTIL 1400 TURN LEFT DIRECT FIX WGD 2380
APPROACH VDMZ06 FIX CD06 2380 FIX FD06 1720 RNW 06 FIX OVERFLY WGD TRK 058 UNTIL 1400 TRK 340 INTERCEPT RADIAL 020 TO FIX D020O FIX D020O AT OR ABOVE 2380
 TRANSITION D020O FIX D020O AT OR BELOW 16000 AT OR ABOVE 2780
 TRANSITION D112L FIX D112L AT OR BELOW 9000 AT OR ABOVE 4000 FIX AF001 FIX AF002 FIX AF003 FIX D184J 2780
 TRANSITION D137L FIX D137L AT OR BELOW 7000 AT OR ABOVE 4000 FIX AF004 FIX AF005 FIX AF006 FIX D184J 2780
 TRANSITION D171L FIX D171L AT OR BELOW 4000 AT OR ABOVE 2780 FIX D184J 2780
 TRANSITION D210L FIX D210L AT OR BELOW 2780 AT OR ABOVE 2380
 TRANSITION D309L FIX D309L AT OR BELOW 9000 AT OR ABOVE 4000
 TRANSITION D350L FIX D350L AT OR BELOW 12000 AT OR ABOVE 4000
APPROACH VDMY24 FIX FD24 1790 RNW 24 FIX OVERFLY WGD TRK 231 UNTIL 1470 TURN RIGHT DIRECT FIX WGD AT OR ABOVE 2450
APPROACH VDMZ24 FIX CD24 2450 FIX FD24 1790 RNW 24 FIX OVERFLY WGD TRK 231 UNTIL 1470 TRK 040 INTERCEPT RADIAL 350 TO FIX D350O SPEED 205 FIX D350O AT OR ABOVE 2120
 TRANSITION D020K FIX D020K AT OR BELOW 5000 AT OR ABOVE 4000
 TRANSITION D112K FIX D112K AT OR BELOW 7000 AT OR ABOVE 4000
 TRANSITION D137K FIX D137K AT OR BELOW 9000 AT OR ABOVE 4000
 TRANSITION D171K FIX D171K AT OR BELOW 12000 AT OR ABOVE 4000
 TRANSITION D210K FIX D210K AT OR BELOW 15000 AT OR ABOVE 8000
 TRANSITION D235K FIX D235K AT OR BELOW 17000 AT OR ABOVE 8000
 TRANSITION D309K FIX D309K AT OR BELOW 11000 AT OR ABOVE 4000
 TRANSITION D350O FIX D350O AT OR BELOW 8000 AT OR ABOVE 4000
APPROACH ILSW06 FIX CF06 1720 FIX FF06 1720 RNW 06 TRK 055 UNTIL 1400 TURN LEFT DIRECT FIX WGD AT OR ABOVE 2380
APPROACH ILSX06 FIX CF06 1720 FIX FF06 1720 RNW 06 TRK 055 UNTIL 1400 TURN LEFT DIRECT FIX WGNB AT OR ABOVE 2380
APPROACH ILSY06 FIX WW002 2380 FIX FF06 1720 RNW 06 TRK 055 UNTIL 1400 TRK 339 INTERCEPT RADIAL 020 TO FIX D020O FIX D020O AT OR ABOVE 2780
 TRANSITION WW001 FIX WW001 2780
 TRANSITION WW003 FIX WW003 2780
APPROACH ILSZ06 FIX CF06Z AT OR ABOVE 2380 FIX FF06 1720 RNW 06 TRK 055 UNTIL 1400 TRK 340 INTERCEPT RADIAL 020 TO FIX D020O FIX D020O AT OR ABOVE 2380 HOLD AT FIX D020O LEFT TURN INBOUNDCOURSE 200 ALT 2380 LEGTIME 1
 TRANSITION D020O FIX D020O AT OR BELOW 16000 AT OR ABOVE 2780 FIX D020L FIX AF007 FIX AF008 FIX AF009 FIX AF010 FIX AF011 FIX D252J AT OR ABOVE 2380
 TRANSITION D112L FIX D112L AT OR BELOW 9000 AT OR ABOVE 4000 FIX AF001 FIX AF002 FIX AF003 FIX D184J AT OR ABOVE 2780 FIX AF012 FIX AF013 FIX D220J AT OR ABOVE 2380
 TRANSITION D137L FIX D137L AT OR BELOW 7000 AT OR ABOVE 4000 FIX AF004 FIX AF005 FIX AF006 FIX D184J AT OR ABOVE 2780 FIX AF012 FIX AF013 FIX D220J AT OR ABOVE 2380
 TRANSITION D171L FIX D171L AT OR BELOW 4000 AT OR ABOVE 2780 FIX D184J AT OR ABOVE 2780 FIX AF012 FIX AF013 FIX D220J AT OR ABOVE 2380
 TRANSITION D210L FIX D210L AT OR BELOW 2780 AT OR ABOVE 2380 FIX D220J AT OR ABOVE 2380
 TRANSITION D309L FIX D309L AT OR BELOW 9000 AT OR ABOVE 4000 FIX AF014 FIX AF015 FIX AF016 FIX D252J AT OR ABOVE 2380
 TRANSITION D350L FIX D350L AT OR BELOW 12000 AT OR ABOVE 4000 FIX AF017 FIX AF018 FIX AF019 FIX AF020 FIX AF021 FIX D252J AT OR ABOVE 2380
APPROACH ILSW24 FIX CF24 AT OR ABOVE 1790 FIX FF24 1790 RNW 24 TRK 235 UNTIL 1470 TURN RIGHT DIRECT FIX WGD AT OR ABOVE 2450
APPROACH ILSX24 FIX CF24 AT OR ABOVE 1790 FIX FF24 1790 RNW 24 TRK 235 UNTIL 1470 TURN RIGHT DIRECT FIX WGNB AT OR ABOVE 2450
